BMW;518;hall met.;tagavedu;automaat;11/2015;diisel;2.0 (110 kW);47 260 km;24 541 EUR;23 425 EUR;https://www.auto24.ee/used/3021601
BMW;520;valge;tagavedu;automaat;04/2015;diisel;2.0 TDI (135 kW);76 000 km;24 000 EUR;23 500 EUR;https://www.auto24.ee/used/2996352
BMW;520;must met. (Black Sapphire);nelikvedu;automaat (Steptronic 8k.);10/2014;diisel;2.0 R4 (140 kW);116 000 km ·;25 000 EUR;23 500 EUR;https://www.auto24.ee/used/2972226
BMW;X3;must met.;nelikvedu;automaat;04/2013;diisel;3.0 TD (190 kW);93 000 km ·;23 900 EUR;23 700 EUR;https://www.auto24.ee/used/2958527
BMW;i3;oranž met. (Solar Orange / Frozen Grey);tagavedu;automaat;03/2014;elekter;(125 kW);30 500 km ·;23 800 EUR;;https://www.auto24.ee/used/2945061
BMW;218;must met. (Black Sapphire);esivedu;automaat (Steptronic 8k.);06/2017;diisel;2.0 R4 (110 kW);17 100 km ·;42 090 EUR;23 900 EUR;https://www.auto24.ee/used/2887210
BMW;318;hall met. (MINERALGRAU METALLIC);tagavedu;automaat;01/2017;diisel;2.0 (110 kW);77 651 km ·;24 900 EUR;23 900 EUR;https://www.auto24.ee/used/2995249
BMW;320;punane met. (MELBOURNEROT);tagavedu;automaat;09/2016;diisel;2.0 (140 kW);100 277 km ·;24 900 EUR;23 900 EUR;https://www.auto24.ee/used/3023742
BMW;320;hall met. (GLACIERSILBER);tagavedu;automaat;02/2016;diisel;2.0 (140 kW);72 503 km ·;25 900 EUR;23 900 EUR;https://www.auto24.ee/used/2983272
BMW;420;valge;tagavedu;automaat;09/2014;diisel;2.0 (135 kW);145 191 km ·;23 900 EUR;;https://www.auto24.ee/used/3046143
BMW;520;hall met. (KALLISTOGRAU METALLIC);tagavedu;automaat;04/2014;diisel;2.0 (120 kW);154 000 km;26 900 EUR;23 900 EUR;https://www.auto24.ee/used/2905640
BMW;530;must;tagavedu;automaat;11/2013;diisel;3.0 (190 kW);151 000 km;23 900 EUR;;https://www.auto24.ee/used/2959765
BMW;530;pruun met.;nelikvedu;automaat;01/2014;diisel;3.0 (190 kW);117 000 km;23 900 EUR;;https://www.auto24.ee/used/2765758
BMW;418;valge;tagavedu;automaat;01/2016;diisel;2.0 (105 kW);143 015 km ·;25 900 EUR;23 950 EUR;https://www.auto24.ee/used/2948401
BMW;535;must met.;nelikvedu;automaat;02/2014;diisel;3.0 (230 kW);265 200 km ·;23 999 EUR;;https://www.auto24.ee/used/3059069
BMW;520;must met.;tagavedu;automaat;11/2015;diisel;2.0 (140 kW);56 000 km;25 157 EUR;24 041 EUR;https://www.auto24.ee/used/3021602
BMW;520;hall met.;tagavedu;automaat;09/2015;diisel;2.0 (140 kW);79 910 km;25 522 EUR;24 405 EUR;https://www.auto24.ee/used/3021603
BMW;520;hõbedane met.;tagavedu;automaat;05/2015;diisel;2.0 (140 kW);93 000 km;25 611 EUR;24 495 EUR;https://www.auto24.ee/used/3021604
BMW;220;valge (Alpine White);nelikvedu;automaat (Steptronic 8k.);12/2016;diisel;2.0 R4 (140 kW);45 000 km;53 550 EUR;24 500 EUR;https://www.auto24.ee/used/2999182
BMW;428;valge;nelikvedu;automaat;02/2014;bensiin;2.0 (180 kW);82 000 km;32 000 EUR;24 500 EUR;https://www.auto24.ee/used/2964299
BMW;520;valge met.;nelikvedu;automaat;04/2014;diisel;2.0 (135 kW);93 000 km ·;25 000 EUR;24 500 EUR;https://www.auto24.ee/used/3056507
BMW;525;tumehall met.;tagavedu;automaat;05/2013;diisel;2.0 TDI (160 kW);118 000 km ·;24 500 EUR;;https://www.auto24.ee/used/2683229
BMW;530;tumesinine met.;tagavedu;automaat;05/2014;diisel;3.0 D (190 kW);120 000 km ·;25 900 EUR;24 500 EUR;https://www.auto24.ee/used/3034050
BMW;635;valge;tagavedu;automaat;02/1985;bensiin;3.5;63 000 km;24 500 EUR;;https://www.auto24.ee/used/3061120
BMW;535;tumehall met. (Sophistograu Brillianteffekt);nelikvedu;automaat (Steptronic, 8 käiku);03/2011;diisel;3.0 d R6 TwinPower Turbo EfficientDynamics (220 kW);184 900 km ·;26 000 EUR;24 590 EUR;https://www.auto24.ee/used/2992685
BMW;650;must (RUBINSCHWARZ METALLIC (X03));tagavedu;automaat;05/2009;bensiin;4.8 V8 (270 kW);211 244 km ·;26 000 EUR;24 700 EUR;https://www.auto24.ee/used/2716323
BMW;320;hõbedane met. (Platinsilber);tagavedu;automaat;11/2017;diisel;2.0 (120 kW);27 200 km ·;45 600 EUR;24 800 EUR;https://www.auto24.ee/used/3064148
BMW;730;must met.;tagavedu;automaat;07/2012;;3.0 r6 (190 kW);215 000 km ·;26 000 EUR;24 800 EUR;https://www.auto24.ee/used/3047491
BMW;730;must;tagavedu;automaat;03/2011;diisel;3.0 (180 kW);157 000 km ·;28 000 EUR;24 800 EUR;https://www.auto24.ee/used/3009750
BMW;520;hall met.;tagavedu;automaat;08/2015;diisel;2.0 (140 kW);37 256 km;25 944 EUR;24 828 EUR;https://www.auto24.ee/used/3021606
BMW;318;hall met. (Mineral Grey metallikvärv);tagavedu;automaat (8-k. Steptronic);07/2017;diisel;2.0 (110 kW);29 400 km ·;47 760 EUR;24 890 EUR;https://www.auto24.ee/used/2975882
BMW;220;hõbedane met. (Glacier Silver);nelikvedu;automaat (Steptronic 8k.);03/2016;diisel;2.0 (140 kW);15 000 km ·;24 900 EUR;;https://www.auto24.ee/used/3016984
BMW;318;valge met.;nelikvedu;automaat;01/2014;diisel;2.0 (110 kW);67 873 km ·;24 900 EUR;;https://www.auto24.ee/used/3033505
BMW;318;sinine met.;tagavedu;automaat;07/2017;diisel;2.0 (110 kW);42 428 km ·;24 900 EUR;;https://www.auto24.ee/used/3039297
BMW;330;hall met.;nelikvedu;automaat;03/2015;diisel;3.0 R6 (190 kW);129 800 km ·;24 900 EUR;;https://www.auto24.ee/used/3014535
BMW;418;valge (ALPINWEISS 3);tagavedu;automaat;01/2016;diisel;2.0 (110 kW);77 245 km ·;24 900 EUR;;https://www.auto24.ee/used/3058391
BMW;520;must;nelikvedu;automaat;06/2015;diisel;2.0 (140 kW);143 000 km ·;25 500 EUR;24 900 EUR;https://www.auto24.ee/used/3052159
BMW;750;must met. (SOPHISTOGRAU BRILLANTEFFEKT);nelikvedu;automaat;01/2013;diisel;3.0 (280 kW);226 088 km ·;30 900 EUR;24 900 EUR;https://www.auto24.ee/used/2965353
BMW;X3;hall;nelikvedu;automaat;01/2016;diisel;2.0 tdi (140 kW);91 000 km ·;24 900 EUR;;https://www.auto24.ee/used/3022155
BMW;520;tumesinine met.;tagavedu;automaat;02/2016;diisel;2.0 (140 kW);55 690 km ·;27 990 EUR;24 990 EUR;https://www.auto24.ee/used/2998532
BMW;530;tumehall met.;nelikvedu;automaat;02/2015;diisel;3.0 (190 kW);155 000 km ·;26 990 EUR;24 990 EUR;https://www.auto24.ee/used/2813248
BMW;535;tumesinine met. (Imperial blue);nelikvedu;automaat (Steptronic);05/2013;diisel;3.0 R6 (230 kW);120 000 km ·;25 000 EUR;;https://www.auto24.ee/used/3054020
BMW;X5;valge;nelikvedu;automaat;05/2013;diisel;3.0 (180 kW);90 000 km;25 000 EUR;;https://www.auto24.ee/used/3061888
BMW;530;tumesinine met. (Imperialblau Brillanteffekt);nelikvedu;automaat (Steptronic (8 käiku));08/2013;diisel;3.0 R6 Twin Power Turbo (190 kW);152 723 km ·;28 800 EUR;25 200 EUR;https://www.auto24.ee/used/2702862
BMW;525;must met.;tagavedu;automaat;07/2015;diisel;2.0 (160 kW);90 438 km;26 445 EUR;25 329 EUR;https://www.auto24.ee/used/3021607
BMW;318;beež met. (Platinum Silver);tagavedu;automaat (Steptronic 8k.);08/2017;diisel;2.0 R4 (110 kW);25 500 km ·;48 130 EUR;25 400 EUR;https://www.auto24.ee/used/2953772
BMW;520;hall met.;tagavedu;automaat;06/2015;diisel;2.0 (135 kW);54 672 km;26 559 EUR;25 443 EUR;https://www.auto24.ee/used/3021608
BMW;318;valge;tagavedu;automaat (Steptronic);09/2015;diisel;2.0 (105 kW);56 638 km ·;25 499 EUR;;https://www.auto24.ee/used/3051570
BMW;320;hall met. (Glacier Silver);tagavedu;automaat (Steptronic 8k.);07/2017;diisel;2.0 R4 (120 kW);12 000 km ·;47 240 EUR;25 900 EUR;https://www.auto24.ee/used/2930659
BMW;320;valge met. (Alpine White);nelikvedu;automaat;10/2015;diisel;2.0 (140 kW);114 000 km ·;26 900 EUR;25 900 EUR;https://www.auto24.ee/used/2939104
BMW;330;valge (Alpine white);nelikvedu;automaat;09/2013;diisel;3.0 TWINPOWER TURBO (190 kW);140 000 km ·;27 500 EUR;25 900 EUR;https://www.auto24.ee/used/2381363
BMW;330;tumesinine met. (Imperialblau Brillianteffekt Metallik);nelikvedu;automaat (8 käiku Sport);02/2015;diisel;3.0 R6 (190 kW);159 159 km;28 900 EUR;25 900 EUR;https://www.auto24.ee/used/3029278
BMW;418;valge;tagavedu;automaat (Steptronic 8k.);09/2016;diisel;2.0 R4 (110 kW);30 000 km ·;26 500 EUR;25 900 EUR;https://www.auto24.ee/used/2877331
BMW;420;must met. (Black Sapphire);tagavedu;automaat (Steptronic 8k.);09/2015;diisel;2.0 R4 (140 kW);78 250 km ·;25 900 EUR;;https://www.auto24.ee/used/3033886
BMW;530;valge (Alpinweiss 3);nelikvedu;automaat;05/2015;diisel;3.0 (190 kW);146 100 km ·;27 200 EUR;25 900 EUR;https://www.auto24.ee/used/2849931
BMW;530;must met.;nelikvedu;automaat (Steptronic);02/2011;diisel;3.0 R6 (180 kW);159 900 km ·;26 500 EUR;25 900 EUR;https://www.auto24.ee/used/2336069
BMW;650;must met.;tagavedu;automaat;05/2012;bensiin;4.4 (300 kW);122 049 km ·;25 900 EUR;;https://www.auto24.ee/used/3029314
BMW;750;hall met. (Glacier Silver);tagavedu;automaat (8-käiguline Steptronic);06/2014;bensiin;4.4 V8 Twin Turbo (330 kW);120 000 km ·;27 500 EUR;25 900 EUR;https://www.auto24.ee/used/2996601
BMW;750;must met. (BLACK SAPPHIRE METALLIC);nelikvedu;automaat;09/2012;diisel;(280 kW);190 500 km ·;27 500 EUR;25 900 EUR;https://www.auto24.ee/used/3041686
BMW;530;sinine met.;tagavedu;automaat;12/2014;diisel;3.0 (190 kW);175 000 km ·;26 990 EUR;25 990 EUR;https://www.auto24.ee/used/2777754
BMW;220;tumehall met. (PLATINSILBER);esivedu;automaat;09/2018;diisel;2.0 (140 kW);6700 km ·;48 270 EUR;26 000 EUR;https://www.auto24.ee/used/3044147
BMW;730;must met.;tagavedu;automaat;2012;diisel;3.0 (180 kW);124 000 km ·;26 000 EUR;;https://www.auto24.ee/used/3008266
BMW;420;sinine met. (Midnight Blue Metallic);nelikvedu;automaat;07/2015;diisel;2.0 TDI (140 kW);73 000 km ·;27 900 EUR;26 190 EUR;https://www.auto24.ee/used/3012910
BMW;420;pruun met. (Jatoba);tagavedu;automaat;08/2015;diisel;2.0 TDI (140 kW);27 700 km ·;29 900 EUR;26 200 EUR;https://www.auto24.ee/used/2420027
BMW;320;valge met. (MINERALWEISS METALLIC (A96));tagavedu;automaat;12/2017;diisel;2.0 (120 kW);25 350 km ·;26 500 EUR;;https://www.auto24.ee/used/3057523
BMW;535;tumehall met. ((sophistograu));nelikvedu;automaat ((Steptronic));06/2014;diisel;3.0 (230 kW);141 000 km;29 999 EUR;26 500 EUR;https://www.auto24.ee/used/2933684
BMW;740;must met. (Black Sapphire Metallic);tagavedu;automaat;09/2012;diisel;3.0 (230 kW);174 000 km ·;27 990 EUR;26 590 EUR;https://www.auto24.ee/used/3052242
BMW;530;must met. (CARBONSCHWARZ METALLIC (416));nelikvedu;automaat (Steptronic);03/2013;diisel;3.0 R6 (190 kW);165 000 km ·;26 750 EUR;;https://www.auto24.ee/used/3031978
BMW;530;valge met. (MINERAL WHITE METALIC);nelikvedu;automaat (Sport Automatic);02/2014;diisel;3.0 R6 (190 kW);180 000 km ·;28 000 EUR;26 800 EUR;https://www.auto24.ee/used/2971414
BMW;118;valge;tagavedu;automaat;01/2018;bensiin;1.5 (100 kW);14 167 km ·;26 900 EUR;;https://www.auto24.ee/used/2983664
BMW;218;valge (Alpine White);esivedu;automaat (Steptronic 8k.);09/2017;diisel;2.0 R4 (110 kW);33 000 km;50 035 EUR;26 900 EUR;https://www.auto24.ee/used/2928175
BMW;218;helehall met. (Platinum Silver);esivedu;automaat (Steptronic 8k.);06/2017;diisel;2.0 (110 kW);27 000 km ·;42 850 EUR;26 900 EUR;https://www.auto24.ee/used/3019234
BMW;318;hõbedane met.;tagavedu;automaat;03/2016;diisel;2.0 (110 kW);32 000 km ·;30 000 EUR;26 900 EUR;https://www.auto24.ee/used/2938388
BMW;318;hõbedane met. (Glaciersilber);tagavedu;automaat;09/2015;diisel;2.0 R4 (110 kW);20 336 km ·;29 900 EUR;26 900 EUR;https://www.auto24.ee/used/2340004
BMW;318;must (black-sapphire metallic);tagavedu;automaat (Steptronic 8k.);01/2018;diisel;2.0 R4 (110 kW);24 700 km ·;51 410 EUR;26 900 EUR;https://www.auto24.ee/used/2682592
BMW;320;tumehall met.;nelikvedu;automaat;04/2017;diisel;2.0 (140 kW);63 300 km ·;53 550 EUR;26 900 EUR;https://www.auto24.ee/used/3048262
BMW;320;hõbedane met. (Glacier Silver);nelikvedu;automaat;06/2016;bensiin;2.0 R4 (135 kW);37 000 km ·;50 710 EUR;26 900 EUR;https://www.auto24.ee/used/2688963
BMW;320;valge met.;nelikvedu;automaat;09/2016;diisel;2.0 (140 kW);49 000 km ·;31 900 EUR;26 900 EUR;https://www.auto24.ee/used/2987646
BMW;328;tumehall met. (mineral grey met.);tagavedu;automaat (steptronic 8käiku);08/2014;bensiin;2.0 R4 (180 kW);60 700 km ·;26 900 EUR;;https://www.auto24.ee/used/2090424
BMW;528;hall met.;tagavedu;automaat;01/2015;bensiin;2.0 (180 kW);61 500 km ·;26 900 EUR;;https://www.auto24.ee/used/3018088
BMW;640;must met.;tagavedu;automaat;11/2011;diisel;3.0 (230 kW);172 500 km ·;35 000 EUR;26 900 EUR;https://www.auto24.ee/used/3059276
BMW;760;must met.;tagavedu;automaat;10/2009;bensiin;6.0 V12 (400 kW);239 000 km;28 900 EUR;26 900 EUR;https://www.auto24.ee/used/2978663
BMW;X3;hall met.;nelikvedu;automaat;12/2015;diisel;2.0 (140 kW);130 213 km ·;26 900 EUR;;https://www.auto24.ee/used/3047317
BMW;318;valge met.;tagavedu;automaat;05/2016;diisel;2.0 (110 kW);40 388 km ·;28 950 EUR;26 950 EUR;https://www.auto24.ee/used/2796086
BMW;740;must met. (BLACK SAPPHIRE METALLIC);nelikvedu;automaat;05/2013;diisel;3.0 TwinTurbo (230 kW);173 000 km ·;27 000 EUR;;https://www.auto24.ee/used/2947496
BMW;520;hall met.;nelikvedu;automaat;12/2015;diisel;2.0 (140 kW);86 450 km;28 132 EUR;27 016 EUR;https://www.auto24.ee/used/3021609
BMW;218;valge (Alpine White);esivedu;automaat (Steptronic);06/2018;bensiin;1.5 (100 kW);2900 km ·;40 960 EUR;27 200 EUR;https://www.auto24.ee/used/3009654
BMW;X3;must;nelikvedu;automaat;10/2014;diisel;2.0 (140 kW);81 490 km ·;27 500 EUR;27 250 EUR;https://www.auto24.ee/used/3001319
BMW;320;valge (Alpin White);tagavedu;automaat (Steptronic 8k.);07/2017;diisel;2.0 R4 (140 kW);24 900 km ·;49 020 EUR;27 500 EUR;https://www.auto24.ee/used/2795419
BMW;530;must (Schwarz 2);nelikvedu;automaat (Steptronic);01/2014;diisel;3.0 R6 (190 kW);124 456 km ·;27 500 EUR;;https://www.auto24.ee/used/2733970
BMW;535;valge (ALPINWEISS 3);nelikvedu;automaat;03/2015;diisel;3.0 (230 kW);149 400 km ·;27 500 EUR;;https://www.auto24.ee/used/3037192
BMW;640;must;tagavedu;automaat;12/2011;bensiin;3.0 (235 kW);240 000 km ·;;27 600 EUR;https://www.auto24.ee/used/3062419
BMW;525;must met.;nelikvedu;automaat;03/2015;diisel;2.0 (160 kW);76 000 km;28 749 EUR;27 632 EUR;https://www.auto24.ee/used/3021610
BMW;730;pruun met. (HAVANNA METALLIC);tagavedu;automaat (8-käiguline);09/2012;diisel;3.0 (190 kW);139 000 km ·;29 900 EUR;27 700 EUR;https://www.auto24.ee/used/2976184
BMW;X4;hall;nelikvedu;automaat;07/2015;diisel;2.0 (140 kW);161 600 km ·;27 750 EUR;;https://www.auto24.ee/used/3021659
BMW;730;must met. (Black Sapphire Metallic 475);nelikvedu;automaat (8k);05/2013;diisel;3.0 N57T R6 (190 kW);145 500 km ·;28 990 EUR;27 850 EUR;https://www.auto24.ee/used/3048443
BMW;740;must met. (Black Sapphire Metallic 475);nelikvedu;automaat (8k);10/2012;diisel;3.0 N57Z R6 (230 kW);146 700 km ·;28 990 EUR;27 850 EUR;https://www.auto24.ee/used/3032506
BMW;740;hall (SOPHISTOGRAU BRILLANTEFFEKT (B90));nelikvedu;automaat;02/2013;diisel;3.0 Bi-Turbo (230 kW);110 390 km ·;27 850 EUR;;https://www.auto24.ee/used/3031907
BMW;218;sinine met.;esivedu;automaat;03/2017;diisel;2.0 (110 kW);26 196 km ·;27 900 EUR;;https://www.auto24.ee/used/2983644
BMW;220;hall met.;nelikvedu;automaat;03/2018;diisel;2.0 (140 kW);6740 km ·;27 900 EUR;;https://www.auto24.ee/used/2983641
BMW;320;sinine met. (ESTORILBLAU 2 METALLIC);tagavedu;automaat;10/2016;diisel;2.0 (140 kW);103 414 km ·;27 900 EUR;;https://www.auto24.ee/used/3063842
BMW;525;must met. (Black Sapphire);tagavedu;automaat (Steptronic);07/2014;diisel;2.0 R4 (160 kW);92 054 km ·;30 900 EUR;27 900 EUR;https://www.auto24.ee/used/2568922
BMW;X3;kollane met.;nelikvedu;automaat;04/2016;diisel;2.0 (140 kW);38 615 km ·;27 900 EUR;;https://www.auto24.ee/used/2983694
BMW;520;tumesinine met. (IMPERIALBLAU MET);nelikvedu;automaat;2016;diisel;2.0 (140 kW);71 153 km ·;30 500 EUR;27 990 EUR;https://www.auto24.ee/used/3034086
BMW;M5;must met. (Black Sapphire Metallic - 475);tagavedu;automaat;04/2007;bensiin;5.0 S85 (373 kW);189 217 km ·;27 990 EUR;;https://www.auto24.ee/used/3064140
BMW;520;must;tagavedu;automaat;02/2017;bensiin;2.0 (135 kW);25 700 km ·;30 000 EUR;28 000 EUR;https://www.auto24.ee/used/3060805
BMW;640;must met. (Black Sapphire Metallic - 475);tagavedu;automaat;01/2013;diisel;3.0 (230 kW);197 000 km ·;35 000 EUR;28 500 EUR;https://www.auto24.ee/used/2915759
BMW;M550;must met.;nelikvedu;automaat;2012;diisel;3.0 (280 kW);144 176 km;28 500 EUR;;https://www.auto24.ee/used/3058560
BMW;X3;helehall met.;nelikvedu;automaat;01/2015;bensiin;2.0 (135 kW);22 876 km ·;28 500 EUR;;https://www.auto24.ee/used/3022977
BMW;640;punane;tagavedu;automaat;07/2012;bensiin;3.0 (235 kW);59 800 km ·;34 900 EUR;28 900 EUR;https://www.auto24.ee/used/3026775
BMW;520;hõbedane met.;nelikvedu;automaat;01/2017;diisel;2.0 (140 kW);49 567 km ·;30 490 EUR;28 990 EUR;https://www.auto24.ee/used/3058276
BMW;535;must met. (CARBONSCHWARZ METALLIC (416));nelikvedu;automaat (Sport Automatic Transmission 8- KÄIKU);2015;diisel;3.0 (230 kW);149 904 km ·;32 000 EUR;28 990 EUR;https://www.auto24.ee/used/3048474
BMW;640;hõbedane (Orionsilber Metallic - A92);tagavedu;automaat;03/2011;bensiin;3.0 (235 kW);122 275 km ·;29 900 EUR;28 990 EUR;https://www.auto24.ee/used/2633234
BMW;325;beež met. (Kalahari);tagavedu;automaat (Steptronic 8k.);01/2016;diisel;2.0 R4 (160 kW);67 100 km ·;66 480 EUR;29 400 EUR;https://www.auto24.ee/used/2930703
BMW;418;sinine met.;tagavedu;automaat;10/2017;diisel;2.0 (110 kW);44 500 km;29 500 EUR;;https://www.auto24.ee/used/3060132
BMW;318;must met.;tagavedu;automaat (Steptronic);08/2016;diisel;2.0 R4 (110 kW);38 000 km ·;32 300 EUR;29 750 EUR;https://www.auto24.ee/used/3045581
BMW;420;must met. (Black Saphire);tagavedu;automaat (Steptronic 8k.);11/2017;diisel;2.0 (140 kW);21 500 km ·;56 075 EUR;29 800 EUR;https://www.auto24.ee/used/2947190
BMW;320;sinine met.;nelikvedu;automaat;11/2017;diisel;2.0 (140 kW);11 263 km ·;30 900 EUR;29 890 EUR;https://www.auto24.ee/used/3021212
BMW;220;hall met.;nelikvedu;automaat;11/2017;diisel;2.0 (140 kW);24 318 km ·;29 900 EUR;;https://www.auto24.ee/used/2983658
BMW;220;must met. (Black Sapphire);nelikvedu;automaat (Steptronic 8k. Sport);05/2018;diisel;2.0 R4 (140 kW);8600 km;51 400 EUR;29 900 EUR;https://www.auto24.ee/used/3043120
BMW;320;valge (Alpine White);nelikvedu;automaat (Steptronic 8k.);01/2017;diisel;2.0 (140 kW);41 000 km ·;53 180 EUR;29 900 EUR;https://www.auto24.ee/used/3037708
BMW;320;must met. (Black Sapphire);nelikvedu;automaat (Steptronic 8k.);03/2018;diisel;2.0 R4 (140 kW);12 000 km ·;55 140 EUR;29 900 EUR;https://www.auto24.ee/used/2948318
BMW;320;tumehall met. (Mineral Grey);nelikvedu;automaat (Steptronic 8k.);03/2018;diisel;2.0 R4 (140 kW);21 600 km ·;55 100 EUR;29 900 EUR;https://www.auto24.ee/used/3037500
BMW;435;must met.;nelikvedu;automaat;03/2014;bensiin;3.0 (225 kW);110 700 km ·;33 900 EUR;29 900 EUR;https://www.auto24.ee/used/3031744
BMW;520;hall met. (GLACIERSILBER);nelikvedu;automaat;01/2017;diisel;2.0 d (140 kW);76 870 km ·;32 900 EUR;29 900 EUR;https://www.auto24.ee/used/2967081
BMW;520;must;tagavedu;automaat;01/2016;bensiin;2.0 R4 turbo (135 kW);54 000 km ·;35 000 EUR;29 900 EUR;https://www.auto24.ee/used/3060335
BMW;530;tumehall met. (SOPHISTOGRAU BRILLANTEFFEKT);nelikvedu;automaat;05/2016;diisel;3.0 (190 kW);103 254 km ·;29 900 EUR;;https://www.auto24.ee/used/3057299
BMW;750;tumepruun met. (HAVANNA METALLIC);nelikvedu;automaat;07/2012;diisel;(280 kW);207 000 km ·;29 900 EUR;;https://www.auto24.ee/used/2881226
BMW;X3;pruun met.;nelikvedu;automaat;01/2016;diisel;2.0 (140 kW);89 787 km ·;29 900 EUR;;https://www.auto24.ee/used/3027223
BMW;X4;valge;nelikvedu;automaat;07/2014;diisel;2.0 (140 kW);127 061 km ·;29 900 EUR;;https://www.auto24.ee/used/3041130
BMW;650;valge (Alpinweiss 3);tagavedu;automaat;10/2011;bensiin;4.4 (300 kW);86 000 km ·;29 990 EUR;;https://www.auto24.ee/used/3039048
BMW;640;must met.;tagavedu;automaat;09/2012;diisel;3.0 TD (230 kW);192 000 km;35 000 EUR;29 999 EUR;https://www.auto24.ee/used/3037717
BMW;740;must met. (BLACK SAPPHIRE METALLIC);nelikvedu;automaat;01/2013;diisel;3.0 R6 (230 kW);153 052 km ·;32 900 EUR;29 999 EUR;https://www.auto24.ee/used/3013787
BMW;M6;pruun met.;tagavedu;automaat;04/2007;bensiin;5.0 V10 (373 kW);30 000 km ·;36 900 EUR;29 999 EUR;https://www.auto24.ee/used/2912257
BMW;520;tumesinine met.;tagavedu;automaat;05/2016;diisel;2.0 (140 kW);80 000 km ·;32 000 EUR;30 000 EUR;https://www.auto24.ee/used/2961197
BMW;520;valge (ALPINWEISS 3);tagavedu;automaat (Steptronic 8-speed);05/2016;diisel;(140 kW);66 000 km ·;31 000 EUR;30 000 EUR;https://www.auto24.ee/used/3054561
BMW;320;must met.;nelikvedu;automaat;06/2016;diisel;2.0 TDI (140 kW);33 500 km ·;34 500 EUR;30 500 EUR;https://www.auto24.ee/used/2892405
BMW;530;must;nelikvedu;automaat;12/2014;diisel;3.0 (190 kW);152 000 km ·;30 500 EUR;;https://www.auto24.ee/used/3061795
BMW;X4;hall met.;nelikvedu;automaat;05/2015;diisel;2.0 (140 kW);98 760 km ·;30 745 EUR;;https://www.auto24.ee/used/3032510
BMW;320;must met. (Black Sapphire);nelikvedu;automaat (Steptronic 8k.);04/2018;diisel;2.0 R4 (140 kW);23 500 km;54 590 EUR;30 900 EUR;https://www.auto24.ee/used/3063940
BMW;640;valge;tagavedu;automaat;02/2013;bensiin;3.0 i (235 kW);99 576 km ·;45 900 EUR;30 990 EUR;https://www.auto24.ee/used/2729786
BMW;730;must;nelikvedu;automaat;01/2015;diisel;3.0 (190 kW);129 000 km;32 000 EUR;31 000 EUR;https://www.auto24.ee/used/2854196
BMW;320;must met. (Black Sapphire);nelikvedu;automaat (Steptronic 8k.);09/2016;diisel;2.0 R4 (140 kW);66 900 km ·;67 390 EUR;31 400 EUR;https://www.auto24.ee/used/2919086
BMW;335;tumehall;nelikvedu;automaat;11/2015;diisel;3.0 (230 kW);75 000 km;31 500 EUR;;https://www.auto24.ee/used/3052796
BMW;420;hõbedane met.;tagavedu;automaat;10/2014;diisel;2.0 (135 kW);92 748 km ·;31 500 EUR;;https://www.auto24.ee/used/3058252
BMW;520;hall met.;tagavedu;manuaal;06/2017;diisel;2.0 (140 kW);19 933 km ·;31 500 EUR;;https://www.auto24.ee/used/3039293
BMW;X1;tumehall met. (Mineral Grey);nelikvedu;automaat (Steptronic 8k. Sport);11/2016;diisel;2.0 (170 kW);55 300 km ·;65 700 EUR;31 500 EUR;https://www.auto24.ee/used/2847824
BMW;520;must met.;tagavedu;automaat (Steptronic);05/2017;diisel;2.0 d (140 kW);49 000 km ·;32 600 EUR;31 616 EUR;https://www.auto24.ee/used/2992137
BMW;220;valge;nelikvedu;automaat;05/2015;diisel;2.0 (140 kW);39 850 km ·;32 886 EUR;31 770 EUR;https://www.auto24.ee/used/2490335
BMW;640;hall met. (Space Grey);tagavedu;automaat (Sport-automaatkäigukast 8k.);04/2012;diisel;3.0 (230 kW);102 100 km;31 900 EUR;;https://www.auto24.ee/used/3033976
BMW;X4;pruun;nelikvedu;automaat;09/2015;;3.0 (190 kW);85 030 km ·;;31 900 EUR;https://www.auto24.ee/used/3049212
BMW;750;pruun met. ( HAVANNA METALLIC (A17) );nelikvedu;automaat;11/2012;diisel;3.0 (280 kW);158 000 km ·;36 000 EUR;32 000 EUR;https://www.auto24.ee/used/2931770
BMW;M3;must;tagavedu;poolautomaat (DCT);03/2011;bensiin;V8 (309 kW);55 118 km;32 000 EUR;;https://www.auto24.ee/used/2916190
BMW;520;valge met. (Alpine White);nelikvedu;automaat;04/2016;diisel;2.0 (140 kW);57 000 km ·;43 900 EUR;32 400 EUR;https://www.auto24.ee/used/2507577
BMW;750;must met. (0S34 Azurite Black metallic);nelikvedu;automaat;11/2013;diisel;3.0 (280 kW);121 000 km ·;32 500 EUR;;https://www.auto24.ee/used/2901591
BMW;X1;must;nelikvedu;automaat (Steptronic 8k.);06/2017;diisel;2.0 (110 kW);23 300 km ·;32 500 EUR;;https://www.auto24.ee/used/3003234
BMW;220;must met.;nelikvedu;automaat;09/2018;diisel;2.0 (140 kW);7731 km ·;32 900 EUR;;https://www.auto24.ee/used/3039321
BMW;225;hõbedane met. (Glacier Slver);nelikvedu;automaat (Steptronic 8k.);03/2018;hübriid;1.5 R3 (165 kW);8100 km ·;46 770 EUR;32 900 EUR;https://www.auto24.ee/used/3043130
